created_at,followers_count,friends_count,handle,hashtags,retweet,symbols,tweet,tweet_id,user_location,user_mentions
Sat Sep 26 15:01:27 +0000 2020,0.0,11.0,Daniel10046144,[],0.0,[],@SuperWayneM @geoffkeighley @Xbox Hahahah with what not a single first party launch game?,1.309870707476697e+18,,"[{'screen_name': 'SuperWayneM', 'name': 'SuperWayneM', 'id': 50112683, 'id_str': '50112683', 'indices': [0, 12]}, {'screen_name': 'geoffkeighley', 'name': 'Geoff Keighley', 'id': 9451052, 'id_str': '9451052', 'indices': [13, 27]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [28, 33]}]"
Sat Sep 26 15:01:24 +0000 2020,57.0,232.0,JamesTheFoxe,[],0.0,[],@Thehoneyg3 @yrrton @CINCOxBINCO @Xbox Because that’s using tech to compensate for the controller stick aiming,1.3098706943736996e+18,"Wales, United Kingdom","[{'screen_name': 'Thehoneyg3', 'name': 'The honey g', 'id': 805692106186571776, 'id_str': '805692106186571776', 'indices': [0, 11]}, {'screen_name': 'yrrton', 'name': 'BigShrimpMan', 'id': 3297028587, 'id_str': '3297028587', 'indices': [12, 19]}, {'screen_name': 'CINCOxBINCO', 'name': '‼️ Cinco ‼️', 'id': 1165114200374599680, 'id_str': '1165114200374599680', 'indices': [20, 32]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [33, 38]}]"
Sat Sep 26 15:01:23 +0000 2020,78.0,133.0,roobano_,[],1.0,[],If a controller controls characters and you control a controller then what does that make you,1.3098706894538547e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 15:01:09 +0000 2020,599.0,213.0,ellie7652,[],1.0,[],"This is Xbox:

🎮 100M+ monthly active community members
🎮 15M+ Xbox Game Pass members
🎮 23 creative studios

If you’re new here, welcome.

If you’ve been here, thank you for the love.

Most importantly - have a great weekend 💚 https://t.co/krRofHv3f7",1.3098706324784292e+18,Red Grave City,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 15:01:01 +0000 2020,10.0,223.0,RetiringYeti2,[],0.0,[],@ni_crawford @9dhkid @JoshsHaloMemes3 @Xbox Why using gambit,1.309870596310868e+18,,"[{'screen_name': 'ni_crawford', 'name': 'Dale Crawford', 'id': 1152005881523032064, 'id_str': '1152005881523032064', 'indices': [0, 12]}, {'screen_name': '9dhkid', 'name': '9dhkid', 'id': 1309689194290262016, 'id_str': '1309689194290262016', 'indices': [13, 20]}, {'screen_name': 'JoshsHaloMemes3', 'name': 'JoshsHaloMemes', 'id': 1293020517700706304, 'id_str': '1293020517700706304', 'indices': [21, 37]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [38, 43]}]"
Sat Sep 26 15:00:59 +0000 2020,5110.0,658.0,SpideyVigilante,"[{'text': 'savage', 'indices': [36, 43]}, {'text': 'PlayStation', 'indices': [53, 65]}, {'text': 'SpidermanPS5', 'indices': [75, 88]}, {'text': 'XboxSeriesS', 'indices': [103, 115]}, {'text': 'XboxSeriesX', 'indices': [116, 128]}]",1.0,[],"@Xbox with the #savage swipe at #PlayStation over the #SpidermanPS5 confusion 😅🤣

#XboxSeriesS
#XboxSeriesX
#PlayStation5
#ps5
@spideyrts

@worldsspotlight

@ourblogginglife

@gamingrtweeters

@promoteamgamers

@blazedrts

@xboxinfos https://t.co/OFycVh4rXl",1.309870590497448e+18,S.S members found via YouTube,"[{'screen_name': 'Quantum_heroics', 'name': 'QH Inside Gaming', 'id': 1290339220813479937, 'id_str': '1290339220813479937', 'indices': [3, 19]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [21, 26]}]"
Sat Sep 26 15:00:58 +0000 2020,0.0,11.0,Daniel10046144,[],0.0,[],@FabianoLPeres @geoffkeighley @Xbox There are no first party games launching only gamepass and ubisoft mostly,1.3098705842103706e+18,,"[{'screen_name': 'FabianoLPeres', 'name': 'Fabiano', 'id': 328292187, 'id_str': '328292187', 'indices': [0, 14]}, {'screen_name': 'geoffkeighley', 'name': 'Geoff Keighley', 'id': 9451052, 'id_str': '9451052', 'indices': [15, 29]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [30, 35]}]"
Sat Sep 26 15:00:50 +0000 2020,324.0,254.0,ShadyChris_,[],1.0,[],"This is Xbox:

🎮 100M+ monthly active community members
🎮 15M+ Xbox Game Pass members
🎮 23 creative studios

If you’re new here, welcome.

If you’ve been here, thank you for the love.

Most importantly - have a great weekend 💚 https://t.co/krRofHv3f7",1.309870553830916e+18,New York,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 15:00:46 +0000 2020,48.0,1330.0,RyouKTS,[],1.0,[],@gawrgura Those humans won't know what hit 'em.,1.3098705348222607e+18,"จ.เชียงใหม่, ประเทศไทย","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}, {'screen_name': 'gawrgura', 'name': 'Gawr Gura🔱holoEN', 'id': 1283657064410017793, 'id_str': '1283657064410017793', 'indices': [10, 19]}]"
Sat Sep 26 15:00:45 +0000 2020,47.0,484.0,Albertmn02,"[{'text': 'CyberPunk2077', 'indices': [48, 62]}]",1.0,[],"Our new Game Drive for @Xbox #CyberPunk2077 Special Edition is put to the test by @storagereview’s Editor Adam Armstrong: https://t.co/q3uijpP6jq

“The Seagate Game Drive for Xbox, and this particular #CyberPunk2077 edition, is a good product.” https://t.co/5mKg6J0k0f",1.3098705328552428e+18,México,"[{'screen_name': 'seagategaming', 'name': 'Seagate Gaming', 'id': 1184934107723100160, 'id_str': '1184934107723100160', 'indices': [3, 17]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [42, 47]}, {'screen_name': 'storagereview', 'name': 'StorageReview.com', 'id': 406942297, 'id_str': '406942297', 'indices': [101, 115]}]"
Sat Sep 26 15:00:43 +0000 2020,122.0,440.0,hafeez_aadil,[],1.0,[],"This is Xbox:

🎮 100M+ monthly active community members
🎮 15M+ Xbox Game Pass members
🎮 23 creative studios

If you’re new here, welcome.

If you’ve been here, thank you for the love.

Most importantly - have a great weekend 💚 https://t.co/krRofHv3f7",1.3098705217109115e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 15:00:22 +0000 2020,4.0,24.0,HectorD117,[],0.0,[],@OFloodi @ZeaaN_ @Xbox No problem man its a great system in place. I bought jedi fallen order and control with the $50 card i got (control i wasnt sure if id like and i never bought JFO because i dont like EA) but theyre great! Freebies are always nice :),1.3098704356522476e+18,,"[{'screen_name': 'OFloodi', 'name': 'FloodiO', 'id': 1297111407029358593, 'id_str': '1297111407029358593', 'indices': [0, 8]}, {'screen_name': 'ZeaaN_', 'name': '...', 'id': 1037105377689698305, 'id_str': '1037105377689698305', 'indices': [9, 16]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [17, 22]}]"
Sat Sep 26 15:00:17 +0000 2020,75.0,248.0,kim_leng71,"[{'text': 'PowerYourDreams', 'indices': [28, 44]}]",1.0,[],Fridge for scale. #PowerYourDreams https://t.co/2n4OEUKXUz,1.3098704133509857e+18,Cambodia,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 15:00:13 +0000 2020,10.0,128.0,theReal_Nazzz,[],0.0,[],"@E3waitfor2020 @Xbox If it weren’t for the fact that Sony had a great gen with ps4 and all my friends are sticking with ps5 for next gen too, I’d play everything on XSX and use ps5 for exclusives only. But as it stands, if I wanna play with my friends there’s some crossplat games I have to get on ps5",1.3098703955505603e+18,"Buffalo, NY","[{'screen_name': 'E3waitfor2020', 'name': 'Not Waiting For Prey 3 Prophet', 'id': 1138609473868771331, 'id_str': '1138609473868771331', 'indices': [0, 14]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [15, 20]}]"
Sat Sep 26 15:00:11 +0000 2020,57.0,232.0,JamesTheFoxe,[],0.0,[],@Thehoneyg3 @yrrton @CINCOxBINCO @Xbox Also if he plays better with Gyro then doesn’t that show it helps people with Aiming more?,1.3098703905006428e+18,"Wales, United Kingdom","[{'screen_name': 'Thehoneyg3', 'name': 'The honey g', 'id': 805692106186571776, 'id_str': '805692106186571776', 'indices': [0, 11]}, {'screen_name': 'yrrton', 'name': 'BigShrimpMan', 'id': 3297028587, 'id_str': '3297028587', 'indices': [12, 19]}, {'screen_name': 'CINCOxBINCO', 'name': '‼️ Cinco ‼️', 'id': 1165114200374599680, 'id_str': '1165114200374599680', 'indices': [20, 32]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [33, 38]}]"
Sat Sep 26 15:00:06 +0000 2020,130.0,825.0,cronieees,[],0.0,[],@VideoTech_ @Xbox @XboxP3 wait what did Sony do wrong,1.3098703667062088e+18,New Zealand,"[{'screen_name': 'VideoTech_', 'name': 'VideoTech', 'id': 1028403242282221568, 'id_str': '1028403242282221568', 'indices': [0, 11]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [12, 17]}, {'screen_name': 'XboxP3', 'name': 'Phil Spencer', 'id': 532406707, 'id_str': '532406707', 'indices': [18, 25]}]"
Sat Sep 26 14:59:54 +0000 2020,4.0,149.0,Sage_Evan_,[],0.0,[],@jamesmurphy2005 @Xbox Lmao people really upset after some like 15 year old said ps5 is better. Like his opinion means shit on the internet.,1.309870317028995e+18,United States,"[{'screen_name': 'jamesmurphy2005', 'name': 'James', 'id': 1210265158142058497, 'id_str': '1210265158142058497', 'indices': [0, 16]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [17, 22]}]"
Sat Sep 26 14:59:43 +0000 2020,13.0,102.0,angeloyoshilon,[],1.0,[],"This is Xbox:

🎮 100M+ monthly active community members
🎮 15M+ Xbox Game Pass members
🎮 23 creative studios

If you’re new here, welcome.

If you’ve been here, thank you for the love.

Most importantly - have a great weekend 💚 https://t.co/krRofHv3f7",1.3098702730348913e+18,"Santiago, Chile","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 14:59:29 +0000 2020,33.0,88.0,widedogx,[],1.0,[],"This is Xbox:

🎮 100M+ monthly active community members
🎮 15M+ Xbox Game Pass members
🎮 23 creative studios

If you’re new here, welcome.

If you’ve been here, thank you for the love.

Most importantly - have a great weekend 💚 https://t.co/krRofHv3f7",1.3098702112569426e+18,Harriet’s Tent 😏,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 14:59:25 +0000 2020,47.0,230.0,NEO0399,[],0.0,[],@Xbox for when the pre-orders of xbox series X?,1.309870195368964e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Sat Sep 26 14:59:22 +0000 2020,4.0,107.0,PeacefulFungol1,[],0.0,[],@MrMidnai @Xbox Can't ever have enough,1.3098701849711206e+18,Waluigi-ton state,"[{'screen_name': 'MrMidnai', 'name': 'MidnightTheSpartan', 'id': 3304815205, 'id_str': '3304815205', 'indices': [0, 9]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [10, 15]}]"
