created_at,followers_count,friends_count,handle,hashtags,retweet,symbols,tweet,tweet_id,user_location,user_mentions
Sat Sep 26 14:58:15 +0000 2020,115.0,181.0,is7eelreigni,[],1.0,[],"This is Xbox:

🎮 100M+ monthly active community members
🎮 15M+ Xbox Game Pass members
🎮 23 creative studios

If you’re new here, welcome.

If you’ve been here, thank you for the love.

Most importantly - have a great weekend 💚 https://t.co/krRofHv3f7",1.309869903294468e+18,"Florida, USA","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 14:58:13 +0000 2020,20.0,104.0,Impulse0420,[],0.0,[],@Xbox please dont make your games 70 please,1.3098698947464724e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Sat Sep 26 14:58:05 +0000 2020,20.0,306.0,Barber87,[],0.0,[],@Xbox There God,1.3098698605459497e+18,manchester england,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Sat Sep 26 14:58:03 +0000 2020,19.0,182.0,SGTRandleOneOne,[],0.0,[],@bubbshalub @RickPaiin @PompadourWaifu @Xbox Unfortunately that's just the reality of the business.,1.3098698531389153e+18,"New York, USA","[{'screen_name': 'bubbshalub', 'name': 'bubbshalub', 'id': 1070010091431092224, 'id_str': '1070010091431092224', 'indices': [0, 11]}, {'screen_name': 'RickPaiin', 'name': 'Rick Paiin🇯🇲', 'id': 57576667, 'id_str': '57576667', 'indices': [12, 22]}, {'screen_name': 'PompadourWaifu', 'name': 'Pompadour_waifu', 'id': 1277384295959552001, 'id_str': '1277384295959552001', 'indices': [23, 38]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [39, 44]}]"
Sat Sep 26 14:58:01 +0000 2020,158.0,226.0,xerosKill1,[],0.0,[],"@Yankeesrss @Darksting77 @Xbox You’ve made this statement before any outlet like Digital Foundry has gotten their hands on both systems. Right now this is theoretical. What matters in the end is user experience. If someone enjoys their experience, how can anyone tell them they’re wrong?",1.3098698424309105e+18,Under your bed 👀,"[{'screen_name': 'Yankeesrss', 'name': 'Michael Domino', 'id': 388340377, 'id_str': '388340377', 'indices': [0, 11]}, {'screen_name': 'Darksting77', 'name': 'Carlos', 'id': 23893916, 'id_str': '23893916', 'indices': [12, 24]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [25, 30]}]"
Sat Sep 26 14:57:49 +0000 2020,71.0,274.0,RICKXJAMES22,[],0.0,[],"@Xbox I need 😩 my Xbox Series X 😏 For my birthday 🎂 My birthday is November 28th 😁

Hopefully I'm lucky 🙏 on November 11th when the next series of pre-orders launch 🙃

I'm going crazy 🤪 I need confirmation 🤡 I need to experience  ""Next-Gen!"" 🥳🤯 https://t.co/GI9oGwMvOB",1.3098697936845455e+18,"Everywhere, Earth","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Sat Sep 26 14:57:36 +0000 2020,596.0,583.0,this1weeb,[],0.0,[],@Xbox The controller,1.309869736855888e+18,Iowa,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Sat Sep 26 14:57:27 +0000 2020,1327.0,1725.0,Mojo_blues1,[],1.0,[],"Get access to over 100 high-quality games with new titles added all the time. Play directly on console, PC and Android mobile devices from the cloud (Beta). 🎮 #XboxGamePass",1.309869701460304e+18,"Knoxville, TN","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Sat Sep 26 14:57:27 +0000 2020,12.0,87.0,jjack377502,[],0.0,[],@Xbox A god,1.3098696993757962e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Sat Sep 26 14:57:19 +0000 2020,121.0,755.0,Beta7_8,[],1.0,[],"This is Xbox:

🎮 100M+ monthly active community members
🎮 15M+ Xbox Game Pass members
🎮 23 creative studios

If you’re new here, welcome.

If you’ve been here, thank you for the love.

Most importantly - have a great weekend 💚 https://t.co/krRofHv3f7",1.309869667352277e+18,"Georgia, USA","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
