created_at,followers_count,friends_count,handle,hashtags,retweet,symbols,tweet,tweet_id,user_location,user_mentions
Tue Oct 27 13:41:54 +0000 2020,186.0,148.0,Kingdxmpr,[],1.0,[],Who’s on right now,1.3210847122496594e+18,"Washington, DC","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Tue Oct 27 13:41:50 +0000 2020,196.0,1826.0,bmc1121,[],1.0,[],Who’s on right now,1.321084695849902e+18,"Phoenix, AZ","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Tue Oct 27 13:41:44 +0000 2020,0.0,39.0,RandolphBronson,"[{'text': 'PlayStation5', 'indices': [144, 157]}, {'text': 'PlayStation', 'indices': [158, 170]}]",0.0,[],@Oh_Gaz @AsoboStudio @XboxANZ @Xbox @MSFSofficial When are we going to see the futuristic PlayStation 5 building in Dubai's futuristic skyline? #PlayStation5 #PlayStation,1.321084670860284e+18,,"[{'screen_name': 'Oh_Gaz', 'name': 'Oh_Gaz', 'id': 1353612624, 'id_str': '1353612624', 'indices': [0, 7]}, {'screen_name': 'AsoboStudio', 'name': 'Asobo Studio ✈️🐀', 'id': 1108724970, 'id_str': '1108724970', 'indices': [8, 20]}, {'screen_name': 'XboxANZ', 'name': 'Xbox ANZ', 'id': 18182371, 'id_str': '18182371', 'indices': [21, 29]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [30, 35]}, {'screen_name': 'MSFSofficial', 'name': 'Microsoft Flight Simulator', 'id': 1161494427967168512, 'id_str': '1161494427967168512', 'indices': [36, 49]}]"
Tue Oct 27 13:41:30 +0000 2020,15.0,92.0,TLS_Roxuboss99,[],0.0,[],@Xbox Sadly not me,1.3210846101939036e+18,ɹǝɯooq ʞo,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:41:26 +0000 2020,93.0,439.0,Walrus_9000,[],0.0,[],@Zaykoza @PlayStation @Xbox Because I was 11 stop bullying me,1.3210845937396163e+18,New York,"[{'screen_name': 'Zaykoza', 'name': 'Zay 🎃', 'id': 2938468221, 'id_str': '2938468221', 'indices': [0, 8]}, {'screen_name': 'PlayStation', 'name': 'PlayStation', 'id': 10671602, 'id_str': '10671602', 'indices': [9, 21]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [22, 27]}]"
Tue Oct 27 13:41:23 +0000 2020,26.0,624.0,TwitchzWarriorz,[],1.0,[],"We're giving away the ULTIMATE Next Gen setup.

A custom @robeytech @NZXT PC ft. @TEAMEVGA RTX 3080 FTW3 and @IntelGaming 10900KF 

PLUS these next gen consoles 🎮
@PlayStation 5
@XBOX Series X

Enter here ► https://t.co/RLqdswtrqC

#3080 #XboxSeriesX #PS5 https://t.co/pE3PaQzKJy",1.3210845813244314e+18,,"[{'screen_name': 'Newegg', 'name': 'Newegg', 'id': 17221819, 'id_str': '17221819', 'indices': [3, 10]}, {'screen_name': 'robeytech', 'name': 'Robeytech', 'id': 31544333, 'id_str': '31544333', 'indices': [69, 79]}, {'screen_name': 'NZXT', 'name': 'NZXT', 'id': 19936982, 'id_str': '19936982', 'indices': [80, 85]}, {'screen_name': 'TEAMEVGA', 'name': 'EVGA', 'id': 26180582, 'id_str': '26180582', 'indices': [93, 102]}, {'screen_name': 'IntelGaming', 'name': 'Intel Gaming', 'id': 414334713, 'id_str': '414334713', 'indices': [121, 133]}]"
Tue Oct 27 13:41:22 +0000 2020,19.0,12.0,brandonfiera6,[],1.0,[],"@Xbox The ps5 is on the scrap pile that they sent to me, no thanks. https://t.co/fjnxx0GLsB",1.321084577222398e+18,"Guanajuato, México","[{'screen_name': 'BiIIyButcher', 'name': 'Billy Butcher', 'id': 1011410617, 'id_str': '1011410617', 'indices': [3, 16]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [18, 23]}]"
Tue Oct 27 13:41:09 +0000 2020,5.0,15.0,Jaeden30453256,[],0.0,[],@AL5wa6rr @Xbox @XboxGamePass Is that real?,1.3210845221050532e+18,,"[{'screen_name': 'AL5wa6rr', 'name': 'Abdullah Alansari෴', 'id': 1351691394, 'id_str': '1351691394', 'indices': [0, 9]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [10, 15]}, {'screen_name': 'XboxGamePass', 'name': 'Xbox Game Pass', 'id': 956692683661107201, 'id_str': '956692683661107201', 'indices': [16, 29]}]"
Tue Oct 27 13:40:57 +0000 2020,18.0,344.0,Dewmslaya,[],0.0,[],"@Xbox Well I’m playing HL2 but even though I’m on pc Xbox marks me as active so yeah, I’m on.",1.3210844727381524e+18,"Argent D’Nur, Hell","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:40:54 +0000 2020,18.0,92.0,brucecueva,[],0.0,[],@Xbox I'm playing ps3...,1.321084460809552e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:40:43 +0000 2020,334.0,414.0,RhysBaits,[],0.0,[],@Il_Blaze_Il @Cjkurdi @Xbox Welcome to Xbox then 👍,1.3210844136026522e+18,,"[{'screen_name': 'Il_Blaze_Il', 'name': '|| Blaze ||', 'id': 1300481426996047873, 'id_str': '1300481426996047873', 'indices': [0, 12]}, {'screen_name': 'Cjkurdi', 'name': 'Cj', 'id': 353711435, 'id_str': '353711435', 'indices': [13, 21]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [22, 27]}]"
Tue Oct 27 13:40:34 +0000 2020,4.0,67.0,TrevonneMercado,[],1.0,[],Who’s on right now,1.3210843743816786e+18,"Aubrey, TX","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Tue Oct 27 13:40:25 +0000 2020,63842.0,812.0,Daniel_Rubino,[],1.0,[],"It's really cool that the @Xbox Game Pass beta app on Android allows us to play some xCloud games with a virtual controller. What isn't cool is that the app still doesn't support dual screen mode properly... Once that is hashed out, this will be some REALLY awesome stuff.🔥 https://t.co/1UzXP6HhuP",1.3210843399213425e+18,MA,"[{'screen_name': 'sinclairinat0r', 'name': 'Jeremy Sinclair #WIMVP', 'id': 18477375, 'id_str': '18477375', 'indices': [3, 18]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [46, 51]}]"
Tue Oct 27 13:40:17 +0000 2020,12.0,73.0,YodaLovesCBT,[],0.0,[],"@proper_wankerr @0w0_Dozer @Xbox “Console wars are bad”

*immediately tries to start a console war*",1.321084304601043e+18,,"[{'screen_name': 'proper_wankerr', 'name': 'yo', 'id': 1255472313828589568, 'id_str': '1255472313828589568', 'indices': [0, 15]}, {'screen_name': '0w0_Dozer', 'name': 'NoTbAd684🎮', 'id': 1277156063524118528, 'id_str': '1277156063524118528', 'indices': [16, 26]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [27, 32]}]"
Tue Oct 27 13:40:15 +0000 2020,253.0,231.0,THEGAMEHHH610,"[{'text': 'PowerYourDreams', 'indices': [71, 87]}]",1.0,[],"With unmatched speed and performance, worlds spring to life. #PowerYourDreams",1.3210842970974781e+18,"18.490604,-67.108803","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Tue Oct 27 13:40:13 +0000 2020,1.0,5.0,Fn4ng5ac9ZxNTsF,[],0.0,[],@TigerCA123 @Xbox Do that with the series s,1.3210842897154785e+18,,"[{'screen_name': 'TigerCA123', 'name': 'Tiger', 'id': 178494151, 'id_str': '178494151', 'indices': [0, 11]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [12, 17]}]"
Tue Oct 27 13:40:10 +0000 2020,24.0,188.0,Vqcalsfn,[],0.0,[],@Xbox Why can’t I clip game clips anymore,1.3210842749221683e+18,PLUTO🛸,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:40:08 +0000 2020,8.0,35.0,Saiyan_god_01,[],0.0,[],@AmberIsBadd @Xbox Am I right? 😁,1.3210842654975836e+18,,"[{'screen_name': 'AmberIsBadd', 'name': 'TrashiestGamerOrSumn🕳', 'id': 1208059223042453504, 'id_str': '1208059223042453504', 'indices': [0, 12]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [13, 18]}]"
Tue Oct 27 13:40:06 +0000 2020,4.0,68.0,chrisalago567,[],0.0,[],@Xbox fuck your game honestly how tf I get banned for shit talking the one time but when this whole time these kids where booting me off line can’t fix that tho ? Yeah y’all some bitches honestly suck a fat dick at that,1.3210842572431155e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:39:58 +0000 2020,3.0,118.0,christi79253331,[],0.0,[],@mangenordin @Hychus232 @BiIIyButcher @Xbox Someone’s salty about the acnh switch being destroyed lmfao,1.321084225106432e+18,,"[{'screen_name': 'mangenordin', 'name': 'Magnus', 'id': 1239925925069950976, 'id_str': '1239925925069950976', 'indices': [0, 12]}, {'screen_name': 'Hychus232', 'name': 'Hyrum Tripp', 'id': 837772810743230464, 'id_str': '837772810743230464', 'indices': [13, 23]}, {'screen_name': 'BiIIyButcher', 'name': 'Billy Butcher', 'id': 1011410617, 'id_str': '1011410617', 'indices': [24, 37]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [38, 43]}]"
Tue Oct 27 13:39:40 +0000 2020,1.0,2.0,Rody26331869,[],0.0,[],"@Xbox I am, but man I'm having lots of trouble with my account.  
My mics not working , no one can hear me .  It's not just on my xbox,, I tryed on other xbox
What's up with that ??",1.3210841502297293e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:39:36 +0000 2020,0.0,22.0,WoodsKeiran,[],0.0,[],@Xbox @fable I recently downloaded all 3 of them as I used to watch my dad play when I was little and honestly fable 3 is now one of my favourite games of all time❤,1.321084134442242e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}, {'screen_name': 'fable', 'name': 'Fable', 'id': 1240707174390587392, 'id_str': '1240707174390587392', 'indices': [6, 12]}]"
Tue Oct 27 13:39:35 +0000 2020,3.0,47.0,Nathan70506007,[],0.0,[],"@Xbox Incredible. I’ll be able to play all of the Halo games on PC. 

What’s that? I won’t be able to play Halo 5 on PC? 

That means I’ll be playing an incomplete series? 

Wow. That’s incredibly dumb. Why are you trying to keep your pc fans from enjoying a full series?",1.3210841291908956e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:39:34 +0000 2020,53.0,412.0,jtown123456,[],0.0,[],@FandaDrozd @Xbox Xbox has more graphical power while ps5 has the faster ssd either console you choose though im sure you will be satisfied with the power.,1.3210841253280154e+18,,"[{'screen_name': 'FandaDrozd', 'name': 'Fanda Drozd', 'id': 1164124334241267718, 'id_str': '1164124334241267718', 'indices': [0, 11]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [12, 17]}]"
Tue Oct 27 13:39:31 +0000 2020,32.0,706.0,BMichsel,[],0.0,[],"@Xbox Me, youtube",1.3210841127870095e+18,"Las Vegas, NV","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:39:24 +0000 2020,10.0,90.0,peter01101110,[],1.0,[],"The Mandalor is not a race, it's a creed and well, it's also now a controller.

https://t.co/9AprFvYuyn https://t.co/lTN3aSO9sC",1.3210840844545966e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Tue Oct 27 13:39:06 +0000 2020,13.0,124.0,JosRamos117,[],1.0,[],"The Mandalor is not a race, it's a creed and well, it's also now a controller.

https://t.co/9AprFvYuyn https://t.co/lTN3aSO9sC",1.321084007203754e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Tue Oct 27 13:38:55 +0000 2020,12.0,103.0,FovF0rConsole,[],0.0,[],@Netrider123 @CloudyKing1 @0w0_Dozer @Xbox everything has purpose every platform has a value people are just too lazy to search for it,1.3210839588687585e+18,Moon,"[{'screen_name': 'Netrider123', 'name': 'ibraheim', 'id': 703780902376181760, 'id_str': '703780902376181760', 'indices': [0, 12]}, {'screen_name': 'CloudyKing1', 'name': ""O'shea Dennis"", 'id': 856946605559336963, 'id_str': '856946605559336963', 'indices': [13, 25]}, {'screen_name': '0w0_Dozer', 'name': 'NoTbAd684🎮', 'id': 1277156063524118528, 'id_str': '1277156063524118528', 'indices': [26, 36]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [37, 42]}]"
Tue Oct 27 13:38:51 +0000 2020,37.0,265.0,ironjermbo,[],0.0,[],@Xbox Ubisoft needs to come back with great games after seeing all the trash they’ve been doing to their old games and horrible new games,1.321083945283408e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:38:46 +0000 2020,1194.0,735.0,mraftw,[],0.0,[],@ShadowOpsFN @Xbox definitely @EpicGames they love their boys over at PlayStation,1.3210839240057692e+18,,"[{'screen_name': 'ShadowOpsFN', 'name': 'ShadowOpsFN', 'id': 2748437715, 'id_str': '2748437715', 'indices': [0, 12]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [13, 18]}, {'screen_name': 'EpicGames', 'name': 'Epic Games Store', 'id': 121258930, 'id_str': '121258930', 'indices': [30, 40]}]"
Tue Oct 27 13:38:32 +0000 2020,1.0,113.0,Sassymantome,[],0.0,[],@SimpForWaifus @Xbox No one asked,1.321083864849285e+18,Your mum,"[{'screen_name': 'SimpForWaifus', 'name': 'Adriel', 'id': 1306213021677625345, 'id_str': '1306213021677625345', 'indices': [0, 14]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [15, 20]}]"
Tue Oct 27 13:38:30 +0000 2020,0.0,66.0,Greyhawk79,[],1.0,[],"We're giving away the ULTIMATE Next Gen setup.

A custom @robeytech @NZXT PC ft. @TEAMEVGA RTX 3080 FTW3 and @IntelGaming 10900KF 

PLUS these next gen consoles 🎮
@PlayStation 5
@XBOX Series X

Enter here ► https://t.co/RLqdswtrqC

#3080 #XboxSeriesX #PS5 https://t.co/pE3PaQzKJy",1.3210838559363645e+18,"Star City, WV","[{'screen_name': 'Newegg', 'name': 'Newegg', 'id': 17221819, 'id_str': '17221819', 'indices': [3, 10]}, {'screen_name': 'robeytech', 'name': 'Robeytech', 'id': 31544333, 'id_str': '31544333', 'indices': [69, 79]}, {'screen_name': 'NZXT', 'name': 'NZXT', 'id': 19936982, 'id_str': '19936982', 'indices': [80, 85]}, {'screen_name': 'TEAMEVGA', 'name': 'EVGA', 'id': 26180582, 'id_str': '26180582', 'indices': [93, 102]}, {'screen_name': 'IntelGaming', 'name': 'Intel Gaming', 'id': 414334713, 'id_str': '414334713', 'indices': [121, 133]}]"
Tue Oct 27 13:38:11 +0000 2020,0.0,24.0,FandaDrozd,[],0.0,[],"@Xbox Which one has more power, Xbox series X or PS5",1.321083774491308e+18,"Hradec Králové, Česká republik","[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}]"
Tue Oct 27 13:38:05 +0000 2020,138.0,146.0,VaclavBenedikt,[],1.0,[],"The Mandalor is not a race, it's a creed and well, it's also now a controller.

https://t.co/9AprFvYuyn https://t.co/lTN3aSO9sC",1.3210837502650655e+18,Zlín,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Tue Oct 27 13:38:05 +0000 2020,60.0,494.0,Saltr0y,[],0.0,[],"@NiggaDickz @Xbox Ah yes, the classic 7 year old still trying to create a console war in 2029, i got 2 words for you. Grow Up.",1.321083749703078e+18,Hopefully dead,"[{'screen_name': 'NiggaDickz', 'name': 'Dot', 'id': 1296482628498063360, 'id_str': '1296482628498063360', 'indices': [0, 11]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [12, 17]}]"
Tue Oct 27 13:37:54 +0000 2020,344.0,696.0,Hellbassist,[],1.0,[],"Have a spooky fall

Down into a dungeon

The Spooky Fall Event is here: https://t.co/qpxs0jV5wv https://t.co/fkSM4zrE5n",1.3210837040228352e+18,Panama,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}]"
Tue Oct 27 13:37:42 +0000 2020,0.0,22.0,WoodsKeiran,[],1.0,[],To 10 years of making our mark on Albion. Happy birthday to @Fable III! https://t.co/PhgrtY44sQ,1.32108365344777e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [3, 8]}, {'screen_name': 'fable', 'name': 'Fable', 'id': 1240707174390587392, 'id_str': '1240707174390587392', 'indices': [70, 76]}]"
Tue Oct 27 13:37:38 +0000 2020,1.0,58.0,tomoeky,[],0.0,[],@SMinepro @epic08031188 @Owen32710729 @Brandon78960518 @Xbox Your not wrong honestly it is very stupid,1.3210836388140196e+18,,"[{'screen_name': 'SMinepro', 'name': 'sᴜᴘᴇʀᴍɪɴᴇᴘʀᴏ', 'id': 1065742173067460608, 'id_str': '1065742173067460608', 'indices': [0, 9]}, {'screen_name': 'epic08031188', 'name': 'CORROSION', 'id': 1202797482046107648, 'id_str': '1202797482046107648', 'indices': [10, 23]}, {'screen_name': 'Owen32710729', 'name': 'Owen', 'id': 1303471810327969793, 'id_str': '1303471810327969793', 'indices': [24, 37]}, {'screen_name': 'Brandon78960518', 'name': 'Senbonzakura', 'id': 1206012967457832963, 'id_str': '1206012967457832963', 'indices': [38, 54]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [55, 60]}]"
Tue Oct 27 13:37:35 +0000 2020,12.0,103.0,FovF0rConsole,[],0.0,[],@Irish99884862 @StevenNoble @BiIIyButcher @Xbox agree we can't fix you ¯\_(ツ)_/¯,1.321083623991292e+18,Moon,"[{'screen_name': 'Irish99884862', 'name': 'Irish', 'id': 1309556848945700865, 'id_str': '1309556848945700865', 'indices': [0, 14]}, {'screen_name': 'StevenNoble', 'name': 'Steven Noble 💛💙🤍', 'id': 227032742, 'id_str': '227032742', 'indices': [15, 27]}, {'screen_name': 'BiIIyButcher', 'name': 'Billy Butcher', 'id': 1011410617, 'id_str': '1011410617', 'indices': [28, 41]}, {'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [42, 47]}]"
Tue Oct 27 13:37:34 +0000 2020,4.0,10.0,bigpenguin96,[],0.0,[],@Xbox @ControllerGear If you guys like halo videos or other game play. I upload video game videos. Here one of my videos https://t.co/Fa60rNOJyN,1.3210836198178775e+18,,"[{'screen_name': 'Xbox', 'name': 'Xbox', 'id': 24742040, 'id_str': '24742040', 'indices': [0, 5]}, {'screen_name': 'ControllerGear', 'name': 'Controller Gear', 'id': 2775147206, 'id_str': '2775147206', 'indices': [6, 21]}]"
